STOP_ID, STOP_NAME,SA2_NAME,SA3_CODE,SA2_CODE
17597,3-William St/Bourke St (Melbourne City),Melbourne City,20604.0,206041122.0
17906,1-Spencer St/Collins St (Melbourne City),Melbourne City,20604.0,206041122.0
17905,1-Spencer St/Collins St (Melbourne City),Melbourne City,20604.0,206041122.0
18056,D6-Flinders Street West/Flinders St (Docklands),Docklands,20604.0,206041118.0
19722,126-Montague St/Light Rail (South Melbourne),South Melbourne,20605.0,206051132.0
18179,D6-Victoria Police Centre/Flinders St (Southbank),Southbank,20604.0,206041126.0
19370,126-Montague St/Light Rail (South Melbourne),South Melbourne,20605.0,206051132.0
18187,122-Southern Cross Railway Station/Spencer St (Melbourne City),Melbourne City,20604.0,206041122.0
18194,122-Southern Cross Railway Station/Spencer St (Melbourne City),Melbourne City,20604.0,206041122.0
18208,7-Flagstaff Railway Station/William St (Melbourne City),Melbourne City,20604.0,206041122.0
43477,D14-Southern Cross Station/Collins St (Docklands),Docklands,20604.0,206041118.0
17849,1-Spencer St/Bourke St (Melbourne City),Melbourne City,20604.0,206041122.0
18055,D5-South Wharf/Wurundjeri Way (Docklands),Docklands,20604.0,206041118.0
