,STOP_ID, STOP_NAME,SA3_NAME
1064,9156,46-Soudan St/Wattletree Rd (Malvern),Malvern
1065,16769,42-Huntingtower Rd/High St (Armadale),Armadale
1066,16745,42-Huntingtower Rd/High St (Armadale),Armadale
1067,19067,39-Densham Rd/Malvern Rd (Toorak),Toorak
1068,18942,39-Irving Rd/Malvern Rd (Toorak),Toorak
1069,20532,56-Malvern Tram Depot/Glenferrie Rd (Malvern),Malvern
1070,955,47-Cabrini Hospital/Wattletree Rd (Malvern),Malvern
1071,16746,43-Mercer Rd/High St (Armadale),Armadale
1072,20533,56-Malvern Tram Depot/Glenferrie Rd (Malvern),Malvern
1073,16768,43-Mercer Rd/High St (Armadale),Armadale
1074,8345,47-Cabrini Hospital/Wattletree Rd (Malvern),Malvern
1075,18943,40-Kooyong Rd/Malvern Rd (Toorak),Toorak
1076,19066,40-Kooyong Rd/Malvern Rd (Toorak),Toorak
1077,20534,57-High St/Glenferrie Rd (Malvern),Malvern
1078,968,48-Dixon St/Wattletree Rd (Malvern),Malvern
1079,16747,44-Glenferrie Rd/High St (Malvern),Malvern
1080,7354,48-Dixon St/Wattletree Rd (Malvern),Malvern
1081,16767,44-Glenferrie Rd/High St (Malvern),Malvern
1082,20535,57-High St/Glenferrie Rd (Malvern),Malvern
1083,19065,41-Murray St/Malvern Rd (Malvern),Malvern
1084,18944,41-Albany Rd/Malvern Rd (Toorak),Toorak
1085,980,49-Tooronga Rd/Wattletree Rd (Malvern East),Malvern East
1086,16748,45-De La Salle College/High St (Malvern),Malvern
1087,2232,49-Tooronga Rd/Wattletree Rd (Malvern East),Malvern East
1088,16766,45-De La Salle College/High St (Malvern),Malvern
1089,18945,42-Lauriston Girls School/Malvern Rd (Toorak),Toorak
1090,19064,42-Lauriston Girls School/Malvern Rd (Armadale),Armadale
1091,18350,37-Kew Cemetery/High St (Kew),Kew
1092,18580,37-Kew Cemetery/High St (Kew),Kew
1093,18349,36-Parkhill Rd/High St (Kew),Kew
1094,18581,36-Gladstone St/High St (Kew),Kew
1095,18348,35-Cobden St/High St (Kew),Kew
1096,18582,35-Charles St/High St (Kew),Kew
1097,18347,34-Pakington St/High St (Kew),Kew
1098,18583,34-Union St/High St (Kew),Kew
1099,18584,33-Kew Shopping Centre/High St (Kew),Kew
1100,19395,33-Kew Shopping Centre/High St (Kew),Kew
1101,19396,34-QPO/Cotham Rd (Kew),Kew
1102,19746,34-High St/Cotham Rd (Kew),Kew
1103,19397,35-Charles St/Cotham Rd (Kew),Kew
1104,19745,32-Kew Junction/High St (Kew),Kew
1105,19747,35-Charles St/Cotham Rd (Kew),Kew
1106,19394,32-Kew Junction/High St (Kew),Kew
1107,19398,36-Glenferrie Rd/Cotham Rd (Kew),Kew
1108,19748,36-Glenferrie Rd/Cotham Rd (Kew),Kew
1109,20595,80-Cotham Rd/Glenferrie Rd (Kew),Kew
1110,20594,80-Cotham Rd/Glenferrie Rd (Kew),Kew
1111,19399,37-Belmont Ave/Cotham Rd (Kew),Kew
1112,19749,37-Belmont Ave/Cotham Rd (Kew),Kew
1113,19400,38-Marshall Ave/Cotham Rd (Kew),Kew
1114,19750,38-Marshall Ave/Cotham Rd (Kew),Kew
1115,19401,39-Florence Ave/Cotham Rd (Kew),Kew
1116,19751,39-Thomas St/Cotham Rd (Kew),Kew
1117,20593,79-Wellington St/Glenferrie Rd (Hawthorn),Hawthorn
1118,19744,31-Stevenson St/High St (Kew),Kew
1119,20592,79-Wellington St/Glenferrie Rd (Hawthorn),Hawthorn
1120,19393,31-Stevenson St/High St (Kew),Kew
1121,20591,78-Fitzwilliam St/Glenferrie Rd (Hawthorn),Hawthorn
1122,20590,78-Fitzwilliam St/Glenferrie Rd (Hawthorn),Hawthorn
1123,20589,77-Barkers Rd/Glenferrie Rd (Hawthorn),Hawthorn
1124,20584,77-Barkers Rd/Glenferrie Rd (Hawthorn),Hawthorn
1125,20573,76-Johnson St/Glenferrie Rd (Hawthorn),Hawthorn
1126,20572,76-Johnson St/Glenferrie Rd (Hawthorn),Hawthorn
1127,19039,67-Camberwell Girls Grammar/Burke Rd (Canterbury),Canterbury
1128,18970,67-Camberwell Girls Grammar/Burke Rd (Hawthorn East),Hawthorn East
1129,20571,75-Liddiard St/Glenferrie Rd (Hawthorn),Hawthorn
1130,20570,75-Chrystobel Cres/Glenferrie Rd (Hawthorn),Hawthorn
1131,20569,74-Glenferrie Station/Glenferrie Rd (Hawthorn),Hawthorn
1132,20568,74-Glenferrie Railway Station/Glenferrie Rd (Hawthorn),Hawthorn
1133,19040,66-Canterbury Rd/Burke Rd (Camberwell),Camberwell
1134,18969,66-Rathmines Rd/Burke Rd (Hawthorn East),Hawthorn East
1135,20567,73-Burwood Rd/Glenferrie Rd (Hawthorn),Hawthorn
1136,20566,73-Burwood Rd/Glenferrie Rd (Hawthorn),Hawthorn
1137,19041,65-Victoria Rd/Burke Rd (Camberwell),Camberwell
1138,18968,65-Victoria Rd/Burke Rd (Hawthorn East),Hawthorn East
1139,19042,64-Camberwell Station/Burke Rd (Camberwell),Camberwell
1140,18619,37-Chapel St/Carlisle St (Balaclava),Balaclava
1141,19033,33-Hornby St/Dandenong Rd (Windsor),Windsor
1142,18448,33-Hornby St/Dandenong Rd (Windsor),Windsor
1143,18621,37-Carlisle St/Chapel St (St Kilda),St Kilda
1144,19116,37-Carlisle St/Chapel St (St Kilda),St Kilda
1145,20597,37-Chapel St/Carlisle St (St Kilda),St Kilda
1146,16718,34-Lewisham Rd/High St (Prahran),Prahran
1147,16777,34-Lewisham Rd/High St (Prahran),Prahran
1148,19032,34-The Avenue/Dandenong Rd (Windsor),Windsor
1149,18937,34-Williams Rd/Malvern Rd (South Yarra),South Yarra
1150,18447,34-Westbury St/Dandenong Rd (St Kilda East),St Kilda East
1151,19125,34-Williams Rd/Malvern Rd (Toorak),Toorak
1152,16738,35-Williams Rd/High St (Prahran),Prahran
1153,16776,35-Williams Rd/High St (Prahran),Prahran
1154,18632,38-Balaclava Station/Carlisle St (Balaclava),Balaclava
1155,19124,35-Lorne Rd/Malvern Rd (Toorak),Toorak
1156,18938,35-Mathoura Rd/Malvern Rd (Toorak),Toorak
1157,18446,35-Williams Rd/Dandenong Rd (Prahran),Prahran
1158,19031,35-Williams Rd/Dandenong Rd (Prahran),Prahran
1159,16739,36-Chatsworth Rd/High St (Prahran),Prahran
1160,16775,36-Chatsworth Rd/High St (Prahran),Prahran
1161,18445,36-Alexandra St/Dandenong Rd (Prahran),Prahran
1162,19030,36-Closeburn Ave/Dandenong Rd (St Kilda East),St Kilda East
1163,16740,37-Airlie Ave/High St (Prahran),Prahran
1164,16774,37-Airlie Ave/High St (Prahran),Prahran
1165,18444,37-Lansdowne Rd/Dandenong Rd (Prahran),Prahran
1166,19029,37-Lansdowne Rd/Dandenong Rd (St Kilda East),St Kilda East
1167,16741,38-Orrong Rd/High St (Prahran),Prahran
1168,16773,38-Orrong Rd/High St (Armadale),Armadale
1169,18443,38-Orrong Rd/Dandenong Rd (Armadale),Armadale
1170,19028,38-Orrong Rd/Dandenong Rd (Prahran),Prahran
1171,18441,40-Wattletree Rd/Dandenong Rd (Armadale),Armadale
1172,19027,40-Wattletree Rd/Dandenong Rd (Armadale),Armadale
1173,398,41-Armadale St/Wattletree Rd (Armadale),Armadale
1174,18440,41-Cantala Ave/Dandenong Rd (Armadale),Armadale
1175,19026,41-Cantala Ave/Dandenong Rd (Armadale),Armadale
1176,18439,42-Kooyong Rd/Dandenong Rd (Armadale),Armadale
1177,409,42-Kooyong Rd/Wattletree Rd (Armadale),Armadale
1178,19025,42-Kooyong Rd/Dandenong Rd (Armadale),Armadale
1179,12599,42-Kooyong Rd/Wattletree Rd (Armadale),Armadale
1180,18438,43-Matlock Ct/Dandenong Rd (Armadale),Armadale
1181,19024,43-Egerton Rd/Dandenong Rd (Armadale),Armadale
1182,18437,44-Bailey Ave/Dandenong Rd (Armadale),Armadale
1183,19023,44-Bailey Ave/Dandenong Rd (Armadale),Armadale
1184,46517,48-Hawthorn Rd/Dandenong Rd (Caulfield North),Caulfield North
1185,19019,48-Hawthorn Rd/Dandenong Rd (Caulfield North),Caulfield North
1186,18432,48A-Dandenong Rd/Hawthorn Rd (Caulfield North),Caulfield North
1187,18431,49-Wanda Rd/Hawthorn Rd (Caulfield North),Caulfield North
1188,19018,49-Arthur St/Hawthorn Rd (Caulfield North),Caulfield North
1189,20520,139-Belford St/Acland St (St Kilda),St Kilda
1190,20522,139-Belford St/Acland St (St Kilda),St Kilda
1191,18364,36-St Kilda Primary School/Brighton Rd (Elwood),Elwood
1192,18973,36-St Kilda Primary School/Brighton Rd (Balaclava),Balaclava
1193,18622,36-Brighton Rd/Chapel St (St Kilda),St Kilda
1194,18974,37-Chapel St/Brighton Rd (Balaclava),Balaclava
1195,18365,38-Wimbledon Ave/Brighton Rd (Elwood),Elwood
1196,18975,38-Brunning St/Brighton Rd (Balaclava),Balaclava
1197,20598,38-Balaclava Station/Carlisle St (Balaclava),Balaclava
1198,18367,39-Glen Eira Rd/Brighton Rd (Elwood),Elwood
1199,18633,39-Orange Gr/Carlisle St (Balaclava),Balaclava
1200,18976,39-Glen Eira Rd/Brighton Rd (Balaclava),Balaclava
1201,20599,39-Carlisle Ave/Carlisle St (St Kilda),St Kilda
1202,18368,40-Scott St/Brighton Rd (Elwood),Elwood
1203,18977,40-Scott St/Brighton Rd (Balaclava),Balaclava
1204,18634,40-Hotham St/Carlisle St (Balaclava),Balaclava
1205,20647,40-Hotham St/Balaclava Rd (St Kilda East),St Kilda East
1206,18369,41-Coleridge St/Brighton Rd (Elwood),Elwood
1207,18978,41-Coleridge St/Brighton Rd (Balaclava),Balaclava
1208,18635,41-Vadlure Ave/Balaclava Rd (Caulfield North),Caulfield North
1209,20648,41-Empress Rd/Balaclava Rd (Caulfield North),Caulfield North
1210,18370,42-Hotham St/Brighton Rd (St Kilda East),St Kilda East
1211,18979,42-Hotham St/Brighton Rd (Balaclava),Balaclava
1212,18371,43-Brighton Rd/Glenhuntly Rd (Elsternwick),Elsternwick
1213,18980,43-Brighton Rd/Glenhuntly Rd (Elsternwick),Elsternwick
1214,18636,42-Sidwell Ave/Balaclava Rd (Caulfield North),Caulfield North
1215,21042,42-Allan Rd/Balaclava Rd (Caulfield North),Caulfield North
1216,18981,44-Elsternwick Railway Station/Glenhuntly Rd (Elsternwick),Elsternwick
1217,18372,44-Elsternwick Railway Station/Glenhuntly Rd (Elsternwick),Elsternwick
1218,18637,43-Orrong Rd/Balaclava Rd (Caulfield North),Caulfield North
1219,21057,43-Orrong Rd/Balaclava Rd (Caulfield North),Caulfield North
1220,18982,45-Elsternwick Shopping Centre/Glenhuntly Rd (Elsternwick),Elsternwick
1221,18373,45-Elsternwick Shopping Centre/Glenhuntly Rd (Elsternwick),Elsternwick
1222,18638,44-Ontario St/Balaclava Rd (Caulfield North),Caulfield North
1223,21058,44-Otira Rd/Balaclava Rd (Caulfield North),Caulfield North
1224,18983,46-Orrong Rd/Glenhuntly Rd (Elsternwick),Elsternwick
1225,18374,46-Orrong Rd/Glenhuntly Rd (Elsternwick),Elsternwick
1226,18639,45-Lumeah Rd/Balaclava Rd (Caulfield North),Caulfield North
1227,21059,45-Kent Gr/Balaclava Rd (Caulfield North),Caulfield North
1228,18984,47-Shoobra Rd/Glenhuntly Rd (Elsternwick),Elsternwick
1229,18375,47-Shoobra Rd/Glenhuntly Rd (Elsternwick),Elsternwick
1230,18640,46-Kooyong Rd/Balaclava Rd (Caulfield North),Caulfield North
1231,21060,46-Kooyong Rd/Balaclava Rd (Caulfield North),Caulfield North
1232,18985,48-Parkside St/Glenhuntly Rd (Elsternwick),Elsternwick
1233,18376,48-Parkside St/Glenhuntly Rd (Elsternwick),Elsternwick
1234,18641,47-Elmhurst Rd/Balaclava Rd (Caulfield North),Caulfield North
1235,18468,47-Caulfield Junior College/Balaclava Rd (Caulfield North),Caulfield North
1236,18986,49-Kooyong Rd/Glenhuntly Rd (Elsternwick),Elsternwick
1237,18392,49-Kooyong Rd/Glenhuntly Rd (Elsternwick),Elsternwick
1238,19327,129-Tivoli Rd/Toorak Rd (South Yarra),South Yarra
1239,18705,129-Tivoli Rd/Toorak Rd (South Yarra),South Yarra
1240,19123,36-Canterbury Rd/Malvern Rd (Toorak),Toorak
1241,19100,51-Malcolm St/Chapel St (South Yarra),South Yarra
1242,18939,36-A'Beckett St/Malvern Rd (Toorak),Toorak
1243,18605,51-Malcolm St/Chapel St (South Yarra),South Yarra
1244,19328,130-Hawksburn Rd/Toorak Rd (South Yarra),South Yarra
1245,18940,37-Orrong Rd/Malvern Rd (Toorak),Toorak
1246,18706,130-Hawksburn Rd/Toorak Rd (South Yarra),South Yarra
1247,19069,37-Orrong Rd/Malvern Rd (Toorak),Toorak
1248,19329,131-Williams Rd/Toorak Rd (South Yarra),South Yarra
1249,18707,131-Williams Rd/Toorak Rd (Toorak),Toorak
1250,19098,53-Howard St/Church St (Richmond),Richmond
1251,18941,38-Clendon Rd/Malvern Rd (Toorak),Toorak
1252,19068,38-Clendon Rd/Malvern Rd (Toorak),Toorak
1253,18603,53-Howard St/Church St (Richmond),Richmond
1254,18708,132-Toorak Village/Toorak Rd (Toorak),Toorak
1255,19330,132-Toorak Village/Toorak Rd (Toorak),Toorak
1256,19097,54-Balmain St/Church St (Richmond),Richmond
1257,18602,54-Cotter St/Church St (Cremorne),Cremorne
1258,19331,133-Grange Rd/Toorak Rd (Toorak),Toorak
1259,18709,133-Canterbury Rd/Toorak Rd (Toorak),Toorak
1260,18601,55-Adelaide St/Church St (Cremorne),Cremorne
1261,19096,55-Gibbons St/Church St (Richmond),Richmond
1262,19332,134-Orrong Rd/Toorak Rd (Toorak),Toorak
1263,18781,134-Orrong Rd/Toorak Rd (Toorak),Toorak
1264,19280,10-Swan Street Shopping Centre/Swan St (Richmond),Richmond
1265,19464,10-Swan Street Shopping Centre/Swan St (Richmond),Richmond
1266,19095,56-East Richmond Railway Station/Church St (Richmond),Richmond
1267,18599,57-Swan St/Church St (Richmond),Richmond
1268,19463,11-Church St/Swan St (Richmond),Richmond
1269,19281,11-Church St/Swan St (Richmond),Richmond
1270,19094,57-Swan St/Church St (Richmond),Richmond
1271,18782,135-Woorigoleen Rd/Toorak Rd (Toorak),Toorak
1272,19333,135-Woorigoleen Rd/Toorak Rd (Toorak),Toorak
1273,18598,58-Gipps St/Church St (Richmond),Richmond
1274,19093,58-Gipps St/Church St (Richmond),Richmond
1275,19462,12-Coppin St/Swan St (Richmond),Richmond
1276,19282,12-Coppin St/Swan St (Richmond),Richmond
1277,18597,59-St Ignatius Church/Church St (Richmond),Richmond
1278,19092,59-St Ignatius Church/Church St (Richmond),Richmond
1279,19283,13-Edinburgh St/Swan St (Burnley),Burnley
1280,19461,13-Edinburgh St/Swan St (Richmond),Richmond
1281,18596,60-Abinger St/Church St (Richmond),Richmond
1282,19091,60-Abinger St/Church St (Richmond),Richmond
1283,19460,14-Burnley St/Swan St (Richmond),Richmond
1284,19294,14-Burnley St/Swan St (Burnley),Burnley
1285,19709,18-Church St/Bridge Rd (Richmond),Richmond
1286,18595,61-Bridge Rd/Church St (Richmond),Richmond
1287,19718,18-Church St/Bridge Rd (Richmond),Richmond
1288,19090,61-Bridge Rd/Church St (Richmond),Richmond
1289,19459,15-Stawell St/Swan St (Richmond),Richmond
1290,19295,15-Stawell St/Swan St (Burnley),Burnley
1291,19717,19-Richmond Town Hall/Bridge Rd (Richmond),Richmond
1292,19710,19-Richmond Town Hall/Bridge Rd (Richmond),Richmond
1293,19296,16-Park Gr/Swan St (Burnley),Burnley
1294,18594,62-Highett St/Church St (Richmond),Richmond
1295,19458,16-Park Gr/Swan St (Burnley),Burnley
1296,19089,62-Highett St/Church St (Richmond),Richmond
1297,19711,20-Coppin St/Bridge Rd (Richmond),Richmond
1298,19716,20-Coppin St/Bridge Rd (Richmond),Richmond
1299,19297,17-Madden Gr/Swan St (Burnley),Burnley
1300,19715,21-Burnley St/Bridge Rd (Richmond),Richmond
1301,19457,17-Madden Gr/Swan St (Burnley),Burnley
1302,19712,21-Burnley St/Bridge Rd (Richmond),Richmond
1303,19298,18-Yarra Bvd/Swan St (Burnley),Burnley
1304,19714,22-Yarra Bvd/Bridge Rd (Richmond),Richmond
1305,19456,18-Yarra Bvd/Swan St (Burnley),Burnley
1306,19713,22-Yarra Bvd/Bridge Rd (Richmond),Richmond
1307,19384,22-McKay St/Victoria St (Richmond),Richmond
1308,19735,22-McKay St/Victoria St (Richmond),Richmond
1309,22561,23-Hawthorn Bridge/Bridge Rd (Hawthorn),Hawthorn
1310,22560,23-Hawthorn Bridge/Bridge Rd (Hawthorn),Hawthorn
1311,19385,23-Flockhart St/Victoria St (Abbotsford),Abbotsford
1312,19299,29-Power St/Riversdale Rd (Hawthorn),Hawthorn
1313,19736,23-Leslie St/Victoria St (Richmond),Richmond
1314,19454,29-Power St/Riversdale Rd (Hawthorn),Hawthorn
1315,19737,24-Burnley St/Victoria St (Richmond),Richmond
1316,19386,24-Burnley St/Victoria St (Richmond),Richmond
1317,20778,25-St James Park/Burwood Rd (Hawthorn),Hawthorn
1318,20779,25-St James Park/Burwood Rd (Hawthorn),Hawthorn
1319,20785,28-Wattle Rd/Power St (Hawthorn),Hawthorn
1320,20784,28-Wattle Rd/Power St (Hawthorn),Hawthorn
1321,18341,24-Grattan St/Church St (Hawthorn),Hawthorn
1322,18589,24-Hill St/Church St (Hawthorn),Hawthorn
1323,19738,25-River Bvd/Victoria St (Richmond),Richmond
1324,19387,25-River Bvd/Victoria St (Richmond),Richmond
1325,20781,26-Hawthorn Railway Station/Burwood Rd (Hawthorn),Hawthorn
1326,20780,26-Hawthorn Railway Station/Burwood Rd (Hawthorn),Hawthorn
1327,20782,27-Burwood Rd/Power St (Hawthorn),Hawthorn
1328,20783,27-Power St/Burwood Rd (Hawthorn),Hawthorn
1329,18342,25-Brook St/Church St (Hawthorn),Hawthorn
1330,18588,25-Brook St/Church St (Hawthorn),Hawthorn
1331,19740,27-Findon St/Barkers Rd (Hawthorn),Hawthorn
1332,19389,27-Findon Cres/Barkers Rd (Kew),Kew
1333,18343,26-Barkers Rd/Church St (Hawthorn),Hawthorn
1334,19391,29-High St/Barkers Rd (Kew),Kew
1335,19742,29-Barkers Rd/High St (Kew),Kew
1336,19324,126-Myrtle St/Toorak Rd (South Yarra),South Yarra
1337,18702,126-Myrtle St/Toorak Rd (South Yarra),South Yarra
1338,19325,127-South Yarra Railway Station/Toorak Rd (South Yarra),South Yarra
1339,18703,127-South Yarra Railway Station/Toorak Rd (South Yarra),South Yarra
1340,19101,50-Toorak Rd/Chapel St (South Yarra),South Yarra
1341,19326,128-Chapel St/Toorak Rd (South Yarra),South Yarra
1342,18704,128-Chapel St/Toorak Rd (South Yarra),South Yarra
1343,18606,50-Toorak Rd/Chapel St (South Yarra),South Yarra
1344,18607,49-Palermo St/Chapel St (South Yarra),South Yarra
1345,19102,49-Arthur St/Chapel St (South Yarra),South Yarra
1346,19103,48-Wilson St/Chapel St (South Yarra),South Yarra
1347,18608,48-Cliff St/Chapel St (South Yarra),South Yarra
1348,18918,27-Punt Rd/Commercial Rd (South Yarra),South Yarra
1349,19132,27-Punt Rd/Commercial Rd (Prahran),Prahran
1350,18923,28-Braille Library/Commercial Rd (South Yarra),South Yarra
1351,19131,28-Braille Library/Commercial Rd (Prahran),Prahran
1352,18931,29-Porter St/Commercial Rd (South Yarra),South Yarra
1353,19130,29-Porter St/Commercial Rd (Prahran),Prahran
1354,18933,30-Prahran Market/Commercial Rd (South Yarra),South Yarra
1355,19104,47-Malvern Rd/Chapel St (South Yarra),South Yarra
1356,19129,30-Prahran Market/Commercial Rd (Prahran),Prahran
1357,18934,31-Chapel St/Commercial Rd (South Yarra),South Yarra
1358,19128,31-Chapel St/Malvern Rd (Prahran),Prahran
1359,18609,47-Commercial Rd/Chapel St (Prahran),Prahran
1360,18935,32-Surrey Rd/Malvern Rd (South Yarra),South Yarra
1361,19127,32-Bendigo St/Malvern Rd (Prahran),Prahran
1362,18936,33-Francis St/Malvern Rd (South Yarra),South Yarra
1363,19126,33-Hobson St/Malvern Rd (South Yarra),South Yarra
1364,19105,46-Chatham St/Chapel St (Prahran),Prahran
1365,18610,46-Chatham St/Chapel St (Prahran),Prahran
1366,13401,28-Punt Rd/High St (Prahran),Prahran
1367,17606,28-Punt Rd/High St (Windsor),Windsor
1368,14033,29-Perth St/High St (Prahran),Prahran
1369,17605,29-Perth St/High St (Windsor),Windsor
1370,14614,30-Prahran Station/High St (Prahran),Prahran
1371,17604,30-Prahran Station/High St (Windsor),Windsor
1372,19106,45-High St/Chapel St (Prahran),Prahran
1373,14728,31-Chapel St/High St (Prahran),Prahran
1374,17603,31-Chapel St/High St (Prahran),Prahran
1375,18611,45-High St/Chapel St (Prahran),Prahran
1376,15699,32-Hornby St/High St (Prahran),Prahran
1377,17602,32-Hornby St/High St (Prahran),Prahran
1378,16610,33-The Avenue/High St (Prahran),Prahran
1379,19569,29-Union St/St Kilda Rd (St Kilda),St Kilda
1380,16778,33-The Avenue/High St (Prahran),Prahran
1381,19565,29-Union St/St Kilda Rd (St Kilda),St Kilda
1382,19107,44-Duke St/Chapel St (Prahran),Prahran
1383,18612,44-Duke St/Chapel St (Windsor),Windsor
1384,19568,30-St Kilda Junction/St Kilda Rd (St Kilda),St Kilda
1385,19566,30-St Kilda Junction/St Kilda Rd (St Kilda),St Kilda
1386,19108,43-Windsor Railway Station/Chapel St (Prahran),Prahran
1387,19035,31-Queens Way/Queens Way (Windsor),Windsor
1388,18613,43-Windsor Railway Station/Chapel St (Windsor),Windsor
1389,19567,31-Queens Way/Queens Way (St Kilda),St Kilda
1390,22110,131-St Kilda Rd/Fitzroy St (St Kilda),St Kilda
1391,22109,131-St Kilda Rd/Fitzroy St (St Kilda),St Kilda
1392,19109,42-Dandenong Rd/Chapel St (Prahran),Prahran
1393,18449,32-Chapel St/Dandenong Rd (Windsor),Windsor
1394,19034,32-Chapel St/Dandenong Rd (Windsor),Windsor
1395,18614,42-Dandenong Rd/Chapel St (St Kilda East),St Kilda East
1396,22111,132-Princes St/Fitzroy St (St Kilda),St Kilda
1397,19704,31-Barkly St/St Kilda Rd (St Kilda),St Kilda
1398,22112,132-Princes St/Fitzroy St (St Kilda),St Kilda
1399,19705,31-Barkly St/St Kilda Rd (St Kilda),St Kilda
1400,20507,132-St Kilda Station/Fitzroy St (St Kilda),St Kilda
1401,20506,132-St Kilda Station/Fitzroy St (St Kilda),St Kilda
1402,19110,41-St Michaels Grammar School/Chapel St (St Kilda East),St Kilda East
1403,18615,41-St Michaels Grammar School/Chapel St (St Kilda),St Kilda
1404,20509,133-Canterbury Rd/Fitzroy St (St Kilda),St Kilda
1405,19702,32-Alma Rd/St Kilda Rd (St Kilda),St Kilda
1406,20508,133-Canterbury Rd/Fitzroy St (St Kilda),St Kilda
1407,20511,134-Park St/Fitzroy St (St Kilda),St Kilda
1408,19703,32-Alma Rd/St Kilda Rd (St Kilda),St Kilda
1409,20510,134-Park St/Fitzroy St (St Kilda),St Kilda
1410,19111,40-Alma Rd/Chapel St (St Kilda East),St Kilda East
1411,18616,40-Alma Rd/Chapel St (St Kilda East),St Kilda East
1412,19701,33-Argyle St/St Kilda Rd (St Kilda),St Kilda
1413,19700,33-Argyle St/St Kilda Rd (St Kilda),St Kilda
1414,19112,39-Argyle St/Chapel St (St Kilda East),St Kilda East
1415,18617,39-Argyle St/Chapel St (St Kilda East),St Kilda East
1416,19698,34-Inkerman St/St Kilda Rd (St Kilda),St Kilda
1417,19697,34-Inkerman St/St Kilda Rd (St Kilda),St Kilda
1418,20514,136-Alfred Square/The Esplanade (St Kilda),St Kilda
1419,19113,38-Inkerman St/Chapel St (St Kilda East),St Kilda East
1420,20515,136-Alfred Square/The Esplanade (St Kilda),St Kilda
1421,18618,38-Inkerman St/Chapel St (St Kilda East),St Kilda East
1422,20518,138-Luna Park/The Esplanade (St Kilda),St Kilda
1423,20519,138-Luna Park/The Esplanade (St Kilda),St Kilda
1424,19136,32-Havelock St/Carlisle St (St Kilda),St Kilda
1425,18625,33-Barkly St/Carlisle St (St Kilda),St Kilda
1426,19135,33-Barkly St/Carlisle St (St Kilda),St Kilda
1427,21963,35-Carlisle St/St Kilda Rd (St Kilda),St Kilda
1428,18624,34-Greeves St/Carlisle St (St Kilda),St Kilda
1429,19119,34-Mitchell St/Carlisle St (St Kilda),St Kilda
1430,18623,35-St Kilda Rd/Carlisle St (St Kilda),St Kilda
1431,19118,35-Brighton Rd/Carlisle St (St Kilda),St Kilda
1432,18620,36-St Kilda Town Hall/Carlisle St (St Kilda),St Kilda
1433,19115,36-St Kilda Town Hall/Carlisle St (St Kilda),St Kilda
1434,18104,9-Lansdowne St/Wellington Pde (Melbourne City),Melbourne City
1435,17891,9-Spring St/Bourke St (Melbourne City),Melbourne City
1436,17882,9-Spring St/Bourke St (Melbourne City),Melbourne City
1437,18093,9-Lansdowne St/Wellington Pde (East Melbourne),East Melbourne
1438,18118,7D-Olympic Boulevard (Melbourne City),Melbourne City
1439,20979,0-Bourke St/Spring St (Melbourne City),Melbourne City
1440,18155,7D-Olympic Boulevard (Melbourne City),Melbourne City
1441,17897,10-Parliament Railway Station/Macarthur St (East Melbourne),East Melbourne
1442,17915,10-Parliament Railway Station/Macarthur St (East Melbourne),East Melbourne
1443,19466,8-Richmond Station/Swan St (Cremorne),Cremorne
1444,19278,8-Richmond Station/Swan St (Richmond),Richmond
1445,18103,10-Jolimont Rd/Wellington Pde (East Melbourne),East Melbourne
1446,17880,10-Albert St/Nicholson St (Fitzroy),Fitzroy
1447,18094,10-Jolimont Rd/Wellington Pde (East Melbourne),East Melbourne
1448,17892,10-Albert St/Nicholson St (East Melbourne),East Melbourne
1449,18006,11-Albert St/Gisborne St (East Melbourne),East Melbourne
1450,17896,11-Albert St/Gisborne St (East Melbourne),East Melbourne
1451,19465,9-Lennox St/Swan St (Richmond),Richmond
1452,19279,9-Lennox St/Swan St (Richmond),Richmond
1453,18102,11-Jolimont Station-MCG/Wellington Pde (East Melbourne),East Melbourne
1454,18095,11-Jolimont Station-MCG/Wellington Pde (East Melbourne),East Melbourne
1455,17895,12-St Vincents Plaza/Victoria Pde (East Melbourne),East Melbourne
1456,18100,13-Simpson St/Wellington Pde (East Melbourne),East Melbourne
1457,18097,13-Simpson St/Wellington Pde (East Melbourne),East Melbourne
1458,19374,13-Lansdowne St/Victoria Pde (Fitzroy),Fitzroy
1459,19726,13-Lansdowne St/Victoria Pde (East Melbourne),East Melbourne
1460,18098,14-Punt Rd/Wellington Pde (Melbourne City),Melbourne City
1461,18099,14-Punt Rd/Bridge Rd (Richmond),Richmond
1462,19728,15-Smith St/Victoria Pde (East Melbourne),East Melbourne
1463,22100,15-Smith St/Victoria Pde (Fitzroy),Fitzroy
1464,19734,15-Epworth Hospital/Bridge Rd (Richmond),Richmond
1465,19706,15-Epworth Hospital/Bridge Rd (Richmond),Richmond
1466,19729,16-Wellington St/Victoria Pde (East Melbourne),East Melbourne
1467,19377,16-Wellington St/Victoria Pde (Collingwood),Collingwood
1468,19708,17-Bosisto St/Bridge Rd (Richmond),Richmond
1469,19719,17-Waltham St/Bridge Rd (Richmond),Richmond
1470,19731,18-Hoddle St/Victoria Pde (Collingwood),Collingwood
1471,19379,18-Hoddle St/Victoria Pde (Collingwood),Collingwood
1472,19732,19-North Richmond Railway Station/Victoria St (Richmond),Richmond
1473,19381,19-North Richmond Railway Station/Victoria St (Abbotsford),Abbotsford
1474,18593,63-Tweedie Pl/Church St (Richmond),Richmond
1475,19088,63-Kent St/Church St (Richmond),Richmond
